employee_id,module,function_name,view_name,path,timestamp,time_slot
user7,Inventory,Warehouses,create,/inventory/warehouses/create,2024-08-22 12:39:00,12
user3,Production,Production BOM,detail,/production/production_bom/detail,2024-08-17 16:22:00,16
user1,Production,Production Report,create,/production/production_report/create,2024-05-30 16:40:00,16
user1,Production,Production Order,update,/production/production_order/update,2024-01-08 17:36:00,17
user2,Inventory,Warehouses,create,/inventory/warehouses/create,2024-04-12 16:03:00,16
user9,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-03-14 11:38:00,11
user1,Production,Production Order,list,/production/production_order/list,2024-07-06 07:54:00,7
user8,Purchase,Purchase Request,detail,/purchase/purchase_request/detail,2024-06-30 15:03:00,15
user7,Purchase,Purchase Order,list,/purchase/purchase_order/list,2024-02-15 17:16:00,17
user5,Purchase,Purchase Request,create,/purchase/purchase_request/create,2024-10-31 08:55:00,8
user6,Sale,Opportunity,list,/sale/opportunity/list,2024-08-25 18:33:00,18
user10,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-02-15 11:55:00,11
user10,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-06-28 11:39:00,11
user8,Inventory,Warehouses,update,/inventory/warehouses/update,2024-07-20 12:41:00,12
user2,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-05-06 14:32:00,14
user9,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-12-24 10:49:00,10
user2,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-01-07 12:33:00,12
user4,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-12-04 13:00:00,13
user8,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-09-09 09:50:00,9
user1,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-03-27 17:56:00,17
user3,Production,Production Report,list,/production/production_report/list,2024-10-18 15:44:00,15
user5,Sale,Quotation,create,/sale/quotation/create,2024-02-22 12:12:00,12
user1,Inventory,Warehouses,create,/inventory/warehouses/create,2024-05-09 12:20:00,12
user6,Sale,Opportunity,list,/sale/opportunity/list,2024-09-02 18:23:00,18
user10,Purchase,Purchase Order,detail,/purchase/purchase_order/detail,2024-03-03 15:00:00,15
user2,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-02-07 17:49:00,17
user3,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-02-21 18:20:00,18
user2,Production,Production Order,create,/production/production_order/create,2024-03-29 10:58:00,10
user2,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-09-06 09:11:00,9
user5,Production,Production Order,update,/production/production_order/update,2024-10-11 15:25:00,15
user9,Sale,Opportunity,detail,/sale/opportunity/detail,2024-10-30 15:25:00,15
user10,Production,Production BOM,create,/production/production_bom/create,2024-12-14 18:23:00,18
user3,Inventory,Goods Receipt,update,/inventory/goods_receipt/update,2024-12-12 14:06:00,14
user5,Purchase,Purchase Order,list,/purchase/purchase_order/list,2024-11-25 16:44:00,16
user9,Sale,Quotation,create,/sale/quotation/create,2024-09-01 14:47:00,14
user9,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-06-09 14:29:00,14
user9,Inventory,Goods Receipt,list,/inventory/goods_receipt/list,2024-04-07 11:42:00,11
user4,Production,Production Order,create,/production/production_order/create,2024-01-30 18:06:00,18
user7,Purchase,Purchase Order,create,/purchase/purchase_order/create,2024-08-24 09:56:00,9
user2,Purchase,AP Invoice,update,/purchase/ap_invoice/update,2024-12-29 12:40:00,12
user5,Production,Production Order,update,/production/production_order/update,2024-06-08 11:10:00,11
user6,Production,Production Report,detail,/production/production_report/detail,2024-07-04 13:17:00,13
user9,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-01-25 17:02:00,17
user3,Production,Production Order,update,/production/production_order/update,2024-12-18 08:12:00,8
user3,Sale,Quotation,create,/sale/quotation/create,2024-12-02 17:26:00,17
user1,Purchase,Purchase Request,detail,/purchase/purchase_request/detail,2024-11-12 18:43:00,18
user7,Sale,Quotation,detail,/sale/quotation/detail,2024-02-08 15:45:00,15
user2,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-04-03 10:18:00,10
user7,Purchase,AP Invoice,update,/purchase/ap_invoice/update,2024-07-13 18:29:00,18
user6,Production,Production Order,update,/production/production_order/update,2024-04-03 16:47:00,16
user1,Production,Production BOM,create,/production/production_bom/create,2024-02-14 07:10:00,7
user1,Inventory,Warehouses,update,/inventory/warehouses/update,2024-03-08 14:55:00,14
user4,Production,Production Report,list,/production/production_report/list,2024-10-12 14:14:00,14
user10,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-01-03 07:45:00,7
user9,Sale,Sale Order,list,/sale/sale_order/list,2024-04-12 11:22:00,11
user1,Production,Production Order,update,/production/production_order/update,2024-07-15 13:37:00,13
user9,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-10-14 15:32:00,15
user4,Purchase,Purchase Order,detail,/purchase/purchase_order/detail,2024-09-08 14:45:00,14
user4,Production,Production BOM,create,/production/production_bom/create,2024-03-27 12:13:00,12
user9,Sale,Opportunity,list,/sale/opportunity/list,2024-07-23 12:11:00,12
user6,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-03-15 14:19:00,14
user4,Production,Production BOM,create,/production/production_bom/create,2024-11-10 08:50:00,8
user8,Production,Production BOM,list,/production/production_bom/list,2024-05-11 08:33:00,8
user7,Production,Production Order,create,/production/production_order/create,2024-03-25 09:51:00,9
user4,Sale,Sale Order,detail,/sale/sale_order/detail,2024-08-26 18:52:00,18
user9,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-10-08 14:46:00,14
user1,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-01-07 10:52:00,10
user2,Sale,Opportunity,detail,/sale/opportunity/detail,2024-11-29 17:05:00,17
user3,Inventory,Warehouses,create,/inventory/warehouses/create,2024-11-16 07:37:00,7
user2,Sale,Quotation,list,/sale/quotation/list,2024-08-18 08:58:00,8
user6,Production,Production Order,detail,/production/production_order/detail,2024-12-04 07:21:00,7
user2,Production,Production Order,detail,/production/production_order/detail,2024-04-27 17:06:00,17
user4,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-04-16 14:36:00,14
user2,Production,Production Report,detail,/production/production_report/detail,2024-05-02 10:40:00,10
user1,Production,Production BOM,detail,/production/production_bom/detail,2024-06-03 09:51:00,9
user8,Sale,Quotation,update,/sale/quotation/update,2024-07-20 10:07:00,10
user7,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-06-30 16:43:00,16
user5,Inventory,Warehouses,update,/inventory/warehouses/update,2024-02-07 17:40:00,17
user3,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-10-08 17:57:00,17
user10,Purchase,Purchase Request,detail,/purchase/purchase_request/detail,2024-11-24 10:07:00,10
user6,Sale,Quotation,create,/sale/quotation/create,2024-01-26 07:15:00,7
user8,Sale,Quotation,create,/sale/quotation/create,2024-05-07 09:50:00,9
user5,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-06-02 18:27:00,18
user3,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-01-20 12:27:00,12
user1,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-04-10 18:07:00,18
user9,Inventory,Warehouses,list,/inventory/warehouses/list,2024-05-28 14:35:00,14
user1,Sale,Sale Order,list,/sale/sale_order/list,2024-12-13 12:03:00,12
user1,Production,Production BOM,list,/production/production_bom/list,2024-08-24 11:34:00,11
user7,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-10-20 11:15:00,11
user3,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-07-21 12:32:00,12
user5,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-05-25 10:34:00,10
user2,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-09-22 08:09:00,8
user9,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-06-18 13:07:00,13
user5,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-02-05 16:19:00,16
user2,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-05-19 07:23:00,7
user7,Sale,Opportunity,update,/sale/opportunity/update,2024-01-11 14:06:00,14
user2,Inventory,Warehouses,list,/inventory/warehouses/list,2024-09-04 12:28:00,12
user2,Production,Production Order,list,/production/production_order/list,2024-01-09 12:50:00,12
user2,Sale,Sale Order,list,/sale/sale_order/list,2024-05-26 08:44:00,8
user3,Sale,Quotation,update,/sale/quotation/update,2024-08-28 16:42:00,16
user3,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-12-28 07:30:00,7
user3,Inventory,Goods Receipt,update,/inventory/goods_receipt/update,2024-07-10 16:59:00,16
user6,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-02-28 16:25:00,16
user10,Purchase,Purchase Request,detail,/purchase/purchase_request/detail,2024-06-21 14:58:00,14
user6,Production,Production Report,create,/production/production_report/create,2024-04-28 13:54:00,13
user7,Purchase,Purchase Order,list,/purchase/purchase_order/list,2024-10-19 10:45:00,10
user8,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-10-05 15:24:00,15
user1,Production,Production BOM,update,/production/production_bom/update,2024-01-04 07:30:00,7
user4,Production,Production Report,update,/production/production_report/update,2024-01-31 14:19:00,14
user2,Purchase,Purchase Request,create,/purchase/purchase_request/create,2024-09-13 08:25:00,8
user5,Inventory,Warehouses,list,/inventory/warehouses/list,2024-05-29 11:36:00,11
user8,Sale,Quotation,detail,/sale/quotation/detail,2024-01-05 16:12:00,16
user6,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-05-14 10:41:00,10
user8,Production,Production Report,list,/production/production_report/list,2024-02-21 11:10:00,11
user8,Production,Production Report,create,/production/production_report/create,2024-08-11 14:12:00,14
user6,Purchase,AP Invoice,update,/purchase/ap_invoice/update,2024-05-10 07:03:00,7
user7,Sale,Quotation,update,/sale/quotation/update,2024-11-18 10:03:00,10
user10,Production,Production Report,detail,/production/production_report/detail,2024-03-11 07:55:00,7
user8,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-11-19 09:43:00,9
user3,Purchase,Purchase Order,create,/purchase/purchase_order/create,2024-08-30 08:02:00,8
user1,Purchase,Purchase Order,create,/purchase/purchase_order/create,2024-04-15 08:30:00,8
user1,Sale,Quotation,detail,/sale/quotation/detail,2024-09-09 10:37:00,10
user1,Sale,Sale Order,update,/sale/sale_order/update,2024-08-18 13:02:00,13
user9,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-05-31 08:36:00,8
user10,Production,Production Report,detail,/production/production_report/detail,2024-03-27 14:44:00,14
user5,Production,Production Order,update,/production/production_order/update,2024-10-14 17:58:00,17
user6,Sale,Sale Order,list,/sale/sale_order/list,2024-06-10 09:43:00,9
user6,Sale,Opportunity,list,/sale/opportunity/list,2024-10-28 10:03:00,10
user7,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-12-06 08:09:00,8
user10,Inventory,Goods Issue,update,/inventory/goods_issue/update,2024-05-30 08:47:00,8
user2,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-11-16 17:00:00,17
user7,Purchase,Purchase Order,detail,/purchase/purchase_order/detail,2024-09-04 07:28:00,7
user1,Production,Production BOM,create,/production/production_bom/create,2024-05-23 09:50:00,9
user10,Sale,Sale Order,update,/sale/sale_order/update,2024-06-05 10:13:00,10
user6,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-10-24 08:38:00,8
user5,Sale,Opportunity,detail,/sale/opportunity/detail,2024-01-25 17:55:00,17
user1,Sale,Sale Order,create,/sale/sale_order/create,2024-11-08 11:56:00,11
user3,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-10-29 08:54:00,8
user1,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-04-30 12:26:00,12
user5,Inventory,Warehouses,update,/inventory/warehouses/update,2024-02-23 13:04:00,13
user8,Sale,Sale Order,list,/sale/sale_order/list,2024-02-08 14:42:00,14
user9,Sale,Sale Order,update,/sale/sale_order/update,2024-12-16 17:44:00,17
user7,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-09-01 17:19:00,17
user6,Sale,Sale Order,update,/sale/sale_order/update,2024-02-22 13:29:00,13
user10,Sale,Opportunity,create,/sale/opportunity/create,2024-06-13 08:46:00,8
user1,Production,Production Order,detail,/production/production_order/detail,2024-06-22 12:45:00,12
user10,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-04-12 08:58:00,8
user7,Purchase,AP Invoice,update,/purchase/ap_invoice/update,2024-06-11 18:45:00,18
user6,Production,Production Report,detail,/production/production_report/detail,2024-03-11 16:10:00,16
user9,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-03-03 14:59:00,14
user3,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-07-03 12:59:00,12
user10,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-01-21 17:32:00,17
user5,Inventory,Goods Receipt,list,/inventory/goods_receipt/list,2024-03-21 10:25:00,10
user5,Sale,Sale Order,create,/sale/sale_order/create,2024-02-22 13:45:00,13
user7,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-02-15 11:31:00,11
user7,Purchase,Purchase Order,list,/purchase/purchase_order/list,2024-12-12 15:27:00,15
user7,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-03-06 07:40:00,7
user9,Production,Production Order,create,/production/production_order/create,2024-01-20 13:22:00,13
user4,Production,Production Report,detail,/production/production_report/detail,2024-06-08 11:26:00,11
user4,Sale,Sale Order,create,/sale/sale_order/create,2024-03-06 12:05:00,12
user10,Sale,Quotation,update,/sale/quotation/update,2024-02-09 12:31:00,12
user4,Production,Production Report,list,/production/production_report/list,2024-07-20 13:16:00,13
user3,Sale,Sale Order,detail,/sale/sale_order/detail,2024-04-24 13:37:00,13
user4,Production,Production Report,create,/production/production_report/create,2024-03-06 10:49:00,10
user10,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-08-01 15:04:00,15
user1,Sale,Quotation,list,/sale/quotation/list,2024-10-21 09:15:00,9
user1,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-07-09 09:35:00,9
user7,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-09-06 18:51:00,18
user2,Production,Production BOM,create,/production/production_bom/create,2024-03-08 15:45:00,15
user3,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-09-07 09:30:00,9
user5,Purchase,Purchase Request,detail,/purchase/purchase_request/detail,2024-05-04 07:44:00,7
user6,Inventory,Warehouses,update,/inventory/warehouses/update,2024-06-17 12:23:00,12
user10,Inventory,Goods Issue,update,/inventory/goods_issue/update,2024-07-06 10:22:00,10
user4,Production,Production Report,update,/production/production_report/update,2024-07-28 14:03:00,14
user4,Sale,Sale Order,create,/sale/sale_order/create,2024-04-28 12:00:00,12
user6,Inventory,Warehouses,list,/inventory/warehouses/list,2024-06-18 12:32:00,12
user6,Production,Production Report,create,/production/production_report/create,2024-01-09 14:09:00,14
user2,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-09-01 13:49:00,13
user8,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-08-28 10:41:00,10
user10,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-12-20 10:39:00,10
user10,Sale,Sale Order,create,/sale/sale_order/create,2024-01-12 12:15:00,12
user1,Production,Production Order,update,/production/production_order/update,2024-09-28 13:36:00,13
user1,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-11-27 09:07:00,9
user8,Production,Production Order,create,/production/production_order/create,2024-04-21 10:31:00,10
user8,Sale,Opportunity,update,/sale/opportunity/update,2024-08-10 14:51:00,14
user4,Sale,Opportunity,update,/sale/opportunity/update,2024-11-09 16:03:00,16
user9,Production,Production Report,update,/production/production_report/update,2024-07-23 17:35:00,17
user9,Production,Production BOM,update,/production/production_bom/update,2024-02-11 07:18:00,7
user5,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-12-16 15:15:00,15
user6,Sale,Sale Order,detail,/sale/sale_order/detail,2024-01-24 17:36:00,17
user8,Production,Production BOM,detail,/production/production_bom/detail,2024-12-19 15:46:00,15
user8,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-07-09 12:20:00,12
user5,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-03-06 13:13:00,13
user9,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-01-01 07:50:00,7
user2,Sale,Quotation,update,/sale/quotation/update,2024-01-26 08:58:00,8
user1,Sale,Quotation,create,/sale/quotation/create,2024-09-26 09:12:00,9
user3,Inventory,Goods Receipt,update,/inventory/goods_receipt/update,2024-11-27 16:37:00,16
user6,Production,Production BOM,update,/production/production_bom/update,2024-11-21 11:45:00,11
user8,Inventory,Warehouses,create,/inventory/warehouses/create,2024-10-16 16:28:00,16
user10,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-07-19 17:33:00,17
user9,Production,Production Report,update,/production/production_report/update,2024-08-28 12:08:00,12
user7,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-09-29 15:01:00,15
user8,Production,Production Report,create,/production/production_report/create,2024-11-10 14:04:00,14
user3,Inventory,Goods Receipt,update,/inventory/goods_receipt/update,2024-02-06 10:19:00,10
user9,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-06-05 11:20:00,11
user3,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-06-05 11:23:00,11
user1,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-05-16 14:32:00,14
user1,Sale,Sale Order,update,/sale/sale_order/update,2024-01-12 08:49:00,8
user4,Inventory,Goods Receipt,update,/inventory/goods_receipt/update,2024-02-24 17:02:00,17
user1,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-04-24 09:53:00,9
user9,Production,Production Report,list,/production/production_report/list,2024-05-31 10:33:00,10
user2,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-04-09 14:56:00,14
user9,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-08-10 10:58:00,10
user7,Purchase,AP Invoice,update,/purchase/ap_invoice/update,2024-09-08 11:36:00,11
user1,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-10-08 09:35:00,9
user4,Sale,Quotation,create,/sale/quotation/create,2024-12-26 07:27:00,7
user3,Sale,Sale Order,update,/sale/sale_order/update,2024-02-10 18:04:00,18
user4,Sale,Opportunity,detail,/sale/opportunity/detail,2024-08-19 10:52:00,10
user8,Inventory,Warehouses,create,/inventory/warehouses/create,2024-08-05 11:10:00,11
user9,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-11-29 08:44:00,8
user6,Production,Production Report,detail,/production/production_report/detail,2024-01-25 15:03:00,15
user4,Inventory,Goods Receipt,list,/inventory/goods_receipt/list,2024-05-25 13:25:00,13
user9,Production,Production Report,list,/production/production_report/list,2024-08-26 17:32:00,17
user9,Production,Production BOM,update,/production/production_bom/update,2024-06-27 13:41:00,13
user6,Inventory,Goods Issue,update,/inventory/goods_issue/update,2024-05-21 09:56:00,9
user6,Sale,Quotation,create,/sale/quotation/create,2024-11-17 15:56:00,15
user10,Purchase,Purchase Request,create,/purchase/purchase_request/create,2024-05-14 15:46:00,15
user1,Inventory,Goods Receipt,list,/inventory/goods_receipt/list,2024-12-16 17:58:00,17
user3,Sale,Quotation,create,/sale/quotation/create,2024-08-18 09:31:00,9
user5,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-09-12 13:33:00,13
user8,Production,Production Report,create,/production/production_report/create,2024-07-04 11:13:00,11
user8,Purchase,Purchase Order,detail,/purchase/purchase_order/detail,2024-09-06 08:44:00,8
user3,Sale,Quotation,update,/sale/quotation/update,2024-11-19 15:40:00,15
user5,Sale,Opportunity,create,/sale/opportunity/create,2024-08-02 11:09:00,11
user2,Inventory,Goods Receipt,list,/inventory/goods_receipt/list,2024-09-30 15:47:00,15
user2,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-10-31 10:54:00,10
user1,Production,Production Order,detail,/production/production_order/detail,2024-05-18 16:22:00,16
user3,Purchase,AP Invoice,update,/purchase/ap_invoice/update,2024-04-12 10:03:00,10
user5,Sale,Sale Order,list,/sale/sale_order/list,2024-08-10 07:30:00,7
user8,Inventory,Goods Receipt,create,/inventory/goods_receipt/create,2024-10-24 13:27:00,13
user4,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-03-31 16:09:00,16
user5,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-05-12 10:07:00,10
user10,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-02-26 11:18:00,11
user1,Sale,Opportunity,create,/sale/opportunity/create,2024-01-07 16:59:00,16
user4,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-12-25 07:30:00,7
user8,Sale,Sale Order,create,/sale/sale_order/create,2024-09-16 11:47:00,11
user2,Purchase,Purchase Request,detail,/purchase/purchase_request/detail,2024-03-22 15:23:00,15
user2,Production,Production Order,detail,/production/production_order/detail,2024-11-08 14:39:00,14
user9,Production,Production BOM,detail,/production/production_bom/detail,2024-03-02 10:44:00,10
user1,Production,Production Order,update,/production/production_order/update,2024-08-19 15:30:00,15
user3,Inventory,Warehouses,create,/inventory/warehouses/create,2024-05-12 18:08:00,18
user5,Production,Production Report,detail,/production/production_report/detail,2024-01-17 11:45:00,11
user1,Production,Production Report,update,/production/production_report/update,2024-06-08 12:49:00,12
user4,Inventory,Warehouses,list,/inventory/warehouses/list,2024-09-26 16:12:00,16
user5,Production,Production Order,update,/production/production_order/update,2024-07-30 15:44:00,15
user3,Sale,Quotation,list,/sale/quotation/list,2024-12-04 18:18:00,18
user4,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-07-06 12:41:00,12
user10,Production,Production BOM,update,/production/production_bom/update,2024-09-21 12:23:00,12
user3,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-08-19 08:01:00,8
user4,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-01-24 15:40:00,15
user1,Sale,Quotation,update,/sale/quotation/update,2024-07-29 14:45:00,14
user6,Sale,Opportunity,list,/sale/opportunity/list,2024-10-14 08:12:00,8
user8,Production,Production BOM,list,/production/production_bom/list,2024-07-13 08:12:00,8
user1,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-01-28 07:16:00,7
user10,Production,Production Order,list,/production/production_order/list,2024-09-21 17:05:00,17
user3,Production,Production BOM,update,/production/production_bom/update,2024-11-01 16:16:00,16
user3,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-12-24 12:07:00,12
user3,Production,Production Order,update,/production/production_order/update,2024-08-24 08:42:00,8
user5,Production,Production Report,update,/production/production_report/update,2024-05-12 11:11:00,11
user8,Sale,Opportunity,create,/sale/opportunity/create,2024-09-01 14:51:00,14
user7,Production,Production Report,update,/production/production_report/update,2024-10-29 11:12:00,11
user2,Production,Production Report,list,/production/production_report/list,2024-01-31 18:50:00,18
user6,Production,Production Report,list,/production/production_report/list,2024-02-27 07:01:00,7
user9,Purchase,Purchase Order,create,/purchase/purchase_order/create,2024-09-11 12:01:00,12
user6,Production,Production Report,create,/production/production_report/create,2024-03-23 07:05:00,7
user6,Sale,Quotation,detail,/sale/quotation/detail,2024-10-02 13:34:00,13
user5,Inventory,Goods Issue,update,/inventory/goods_issue/update,2024-07-21 11:48:00,11
user4,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-09-15 11:42:00,11
user1,Sale,Quotation,create,/sale/quotation/create,2024-07-19 12:45:00,12
user5,Sale,Sale Order,create,/sale/sale_order/create,2024-07-25 18:02:00,18
user3,Sale,Quotation,update,/sale/quotation/update,2024-03-30 15:42:00,15
user9,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-02-20 09:24:00,9
user5,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-03-01 08:03:00,8
user8,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-05-26 09:31:00,9
user3,Inventory,Goods Issue,update,/inventory/goods_issue/update,2024-08-05 18:39:00,18
user10,Production,Production Order,update,/production/production_order/update,2024-12-12 09:15:00,9
user8,Purchase,Purchase Request,update,/purchase/purchase_request/update,2024-08-12 07:22:00,7
user5,Purchase,Purchase Order,list,/purchase/purchase_order/list,2024-11-21 17:32:00,17
user3,Production,Production Order,detail,/production/production_order/detail,2024-06-20 11:36:00,11
user4,Production,Production Order,list,/production/production_order/list,2024-04-28 09:01:00,9
user7,Inventory,Goods Issue,create,/inventory/goods_issue/create,2024-02-20 17:42:00,17
user4,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-12-10 10:49:00,10
user5,Production,Production BOM,create,/production/production_bom/create,2024-04-28 18:57:00,18
user8,Purchase,Purchase Order,update,/purchase/purchase_order/update,2024-02-17 13:50:00,13
user9,Sale,Opportunity,detail,/sale/opportunity/detail,2024-05-19 10:03:00,10
user7,Production,Production Order,list,/production/production_order/list,2024-07-21 17:19:00,17
user9,Inventory,Warehouses,create,/inventory/warehouses/create,2024-07-24 14:35:00,14
user5,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-08-03 08:28:00,8
user5,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-08-28 15:23:00,15
user10,Sale,Quotation,list,/sale/quotation/list,2024-10-05 10:25:00,10
user5,Production,Production Order,create,/production/production_order/create,2024-09-07 13:26:00,13
user5,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-08-16 13:34:00,13
user6,Sale,Quotation,list,/sale/quotation/list,2024-11-26 09:32:00,9
user2,Production,Production BOM,detail,/production/production_bom/detail,2024-12-15 17:58:00,17
user5,Inventory,Goods Receipt,update,/inventory/goods_receipt/update,2024-06-23 16:45:00,16
user2,Purchase,Purchase Request,list,/purchase/purchase_request/list,2024-03-29 18:39:00,18
user10,Inventory,Warehouses,list,/inventory/warehouses/list,2024-07-12 09:26:00,9
user8,Production,Production BOM,detail,/production/production_bom/detail,2024-12-26 17:59:00,17
user7,Purchase,Purchase Order,detail,/purchase/purchase_order/detail,2024-08-14 16:40:00,16
user6,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-11-29 10:20:00,10
user6,Inventory,Goods Issue,detail,/inventory/goods_issue/detail,2024-11-29 11:12:00,11
user8,Inventory,Warehouses,detail,/inventory/warehouses/detail,2024-01-01 16:27:00,16
user10,Purchase,Purchase Request,create,/purchase/purchase_request/create,2024-04-03 17:00:00,17
user10,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-06-09 14:44:00,14
user9,Production,Production Order,detail,/production/production_order/detail,2024-03-17 12:06:00,12
user7,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-04-16 12:25:00,12
user4,Inventory,Goods Issue,list,/inventory/goods_issue/list,2024-10-25 12:46:00,12
user4,Production,Production Report,detail,/production/production_report/detail,2024-12-13 17:16:00,17
user3,Purchase,AP Invoice,create,/purchase/ap_invoice/create,2024-06-09 18:48:00,18
user9,Purchase,AP Invoice,list,/purchase/ap_invoice/list,2024-02-26 11:26:00,11
user4,Production,Production BOM,list,/production/production_bom/list,2024-11-12 17:20:00,17
user8,Sale,Sale Order,list,/sale/sale_order/list,2024-07-24 08:16:00,8
user2,Purchase,AP Invoice,detail,/purchase/ap_invoice/detail,2024-10-20 17:51:00,17
user4,Production,Production Report,create,/production/production_report/create,2024-05-14 16:38:00,16
user4,Sale,Quotation,list,/sale/quotation/list,2024-12-01 13:01:00,13
user2,Inventory,Goods Receipt,detail,/inventory/goods_receipt/detail,2024-12-14 11:08:00,11
user4,Inventory,Goods Receipt,list,/inventory/goods_receipt/list,2024-04-03 08:00:00,8
